student_id,major,course_code,subject,course_area,course_type,grade,grade_points,semester_taken,course_level,prerequisite_count,prerequisite_depth,credit_hours,is_lab,graph_centrality,prior_gpa,recent_grade_avg_before,prereq_avg_before,subject_avg_before,area_strength_before,weak_area_flag,strong_area_flag,prior_credits,completed_courses_before,term_credit_load,prerequisite_completed_ratio,course_pressure,latent_area_strength
181,CSE,EECE321L,EECE,lab_project,core,B-,2.7,2,300,1,3,1.0,1,0.0,3.2,3.2,3.0,3.2,3.2,0,0,15.0,5,14.0,1.0,0.5715,0.542
181,CSE,EECE471,EECE,circuits,major_elective,B+,3.3,2,400,1,1,3.0,0,0.010526,3.169,3.117,2.0,3.117,2.85,0,0,16.0,6,14.0,1.0,0.567,0.691
181,CSE,EECE476,EECE,systems_control,major_elective,A-,3.7,2,400,1,2,3.0,0,0.0,3.189,3.143,3.3,3.143,4.3,0,1,19.0,7,14.0,1.0,0.5805,0.98
181,CSE,EECE420,EECE,computing,major_elective,B+,3.3,2,400,1,3,3.0,1,0.0,3.259,3.212,3.0,3.212,3.0,0,0,22.0,8,14.0,1.0,0.6945,0.65
181,CSE,EECE441,EECE,signals,major_elective,B,3.0,2,400,1,3,3.0,0,0.0,3.264,3.375,3.264,3.222,3.264,0,0,25.0,9,14.0,0.0,0.5945,0.912
181,CSE,EECE462,EECE,systems_control,major_elective,B+,3.3,3,400,1,3,3.0,1,0.0,3.236,3.375,3.0,3.2,4.0,0,1,28.0,10,14.0,1.0,0.6945,0.98
181,CSE,AROL217,AROL,computing,general_elective,A,4.0,3,200,0,0,3.0,0,0.0,3.242,3.325,3.242,3.242,3.1,0,0,31.0,11,14.0,1.0,0.3985,0.65
181,CSE,CMPS211,CMPS,computing,support,A-,3.7,3,200,0,0,3.0,0,0.0,3.309,3.287,3.309,3.309,3.325,0,1,34.0,12,14.0,1.0,0.3985,0.65
181,CSE,MATH218,MATH,math,support,A+,4.3,3,200,0,0,3.0,0,0.0,3.341,3.375,3.341,3.341,3.341,0,0,37.0,13,14.0,1.0,0.3985,0.928
181,CSE,FEAA200,FEAA,humanities_business,support,B+,3.3,3,200,0,0,3.0,0,0.0,3.413,3.575,3.413,3.413,3.413,0,0,40.0,14,14.0,1.0,0.3985,0.671
181,CSE,INDE301,INDE,humanities_business,support,A+,4.3,4,300,0,0,3.0,0,0.0,3.405,3.575,3.405,3.405,3.3,0,1,43.0,15,12.0,1.0,0.4665,0.671
181,CSE,AROL213,AROL,humanities_business,general_elective,B,3.0,4,200,0,0,3.0,0,0.0,3.463,3.65,3.463,4.0,3.8,0,1,46.0,16,12.0,1.0,0.3985,0.671
181,CSE,CHLA214,CHLA,humanities_business,general_elective,B,3.0,4,200,0,0,3.0,0,0.0,3.435,3.612,3.435,3.435,3.533,0,1,49.0,17,12.0,1.0,0.3985,0.671
181,CSE,CVSP201,CVSP,humanities_business,general_elective,A+,4.3,4,200,0,0,3.0,0,0.0,3.41,3.612,3.41,3.41,3.4,0,1,52.0,18,12.0,1.0,0.3985,0.671
181,CSE,CVSP202,CVSP,humanities_business,general_elective,A-,3.7,5,200,0,0,3.0,0,0.0,3.458,3.737,3.458,4.3,3.58,0,1,55.0,19,16.0,1.0,0.3985,0.671
181,CSE,MUS203,MUS,humanities_business,general_elective,A,4.0,5,200,0,0,3.0,0,0.0,3.471,3.7,3.471,3.471,3.6,0,1,58.0,20,16.0,1.0,0.3985,0.671
181,CSE,MUS204,MUS,humanities_business,general_elective,A-,3.7,5,200,0,0,3.0,0,0.0,3.497,3.737,3.497,4.0,3.657,0,1,61.0,21,16.0,1.0,0.3985,0.671
181,CSE,PSPA201,PSPA,humanities_business,general_elective,A-,3.7,5,200,0,0,3.0,0,0.0,3.506,3.662,3.506,3.506,3.662,0,1,64.0,22,16.0,1.0,0.3985,0.671
182,CCE,EECE210,EECE,circuits,core,B,3.0,1,200,0,0,3.0,0,0.052632,2.651,2.651,2.651,2.651,2.651,0,0,0.0,0,14.0,1.0,0.4011,0.376
182,CCE,EECE230,EECE,computing,core,B+,3.3,1,200,0,0,3.0,0,0.021053,3.0,3.0,3.0,3.0,3.0,0,0,3.0,1,14.0,1.0,0.3996,0.468
182,CCE,EECE211,EECE,lab_project,core,C+,2.3,1,200,1,1,1.0,1,0.0,3.15,3.15,3.0,3.15,3.15,0,0,6.0,2,14.0,1.0,0.4755,0.441
182,CCE,EECE330,EECE,computing,core,C+,2.3,1,300,1,1,3.0,0,0.084211,3.029,2.867,3.3,2.867,3.3,0,1,7.0,3,14.0,1.0,0.5027,0.468
182,CCE,EECE331,EECE,computing,core,C,2.0,1,300,1,1,3.0,0,0.010526,2.81,2.725,3.3,2.725,2.8,0,0,10.0,4,14.0,1.0,0.499,0.468
182,CCE,EECE332,EECE,computing,core,B-,2.7,2,300,1,2,3.0,0,0.0,2.623,2.58,2.3,2.58,2.533,0,0,13.0,5,14.0,1.0,0.5125,0.468
182,CCE,EECE310L,EECE,lab_project,core,C,2.0,2,300,1,3,1.0,1,0.0,2.638,2.6,2.638,2.6,2.3,0,0,16.0,6,14.0,0.0,0.5715,0.441
182,CCE,EECE432,EECE,circuits,core,C,2.0,2,400,1,2,3.0,0,0.0,2.6,2.514,2.3,2.514,3.0,0,0,17.0,7,14.0,1.0,0.5805,0.376
182,CCE,EECE476,EECE,systems_control,major_elective,C+,2.3,2,400,1,2,3.0,0,0.0,2.51,2.45,2.51,2.45,2.51,0,0,20.0,8,14.0,0.0,0.5805,0.441
182,CCE,EECE490,EECE,lab_project,core,B-,2.7,2,400,1,2,3.0,0,0.010526,2.483,2.362,2.3,2.433,2.15,1,0,23.0,9,14.0,1.0,0.581,0.441
182,CCE,EECE500,EECE,circuits,core,C-,1.7,2,500,1,2,1.0,1,0.010526,2.508,2.288,2.3,2.46,2.5,0,0,26.0,10,14.0,1.0,0.694,0.376
183,CSE,EECE210,EECE,circuits,core,C+,2.3,1,200,0,0,3.0,0,0.052632,3.051,3.051,3.051,3.051,3.051,0,0,0.0,0,16.0,1.0,0.4011,0.441
183,CSE,EECE230,EECE,computing,core,B+,3.3,1,200,0,0,3.0,0,0.021053,2.3,2.3,2.3,2.3,2.3,0,0,3.0,1,16.0,1.0,0.3996,0.599
183,CSE,EECE211,EECE,lab_project,core,C,2.0,1,200,1,1,1.0,1,0.0,2.8,2.8,2.3,2.8,2.8,0,0,6.0,2,16.0,1.0,0.4755,0.406
183,CSE,EECE330,EECE,computing,core,B+,3.3,1,300,1,1,3.0,0,0.084211,2.686,2.533,3.3,2.533,3.3,0,1,7.0,3,16.0,1.0,0.5027,0.599
183,CSE,EECE331,EECE,computing,core,C,2.0,1,300,1,1,3.0,0,0.010526,2.87,2.725,3.3,2.725,3.3,0,1,10.0,4,16.0,1.0,0.499,0.599
183,CSE,EECE332,EECE,computing,core,C+,2.3,1,300,1,2,3.0,0,0.0,2.669,2.58,3.3,2.58,2.867,0,0,13.0,5,16.0,1.0,0.5125,0.599
183,CSE,EECE432,EECE,circuits,core,C+,2.3,2,400,1,2,3.0,0,0.0,2.6,2.533,3.3,2.533,2.3,0,0,16.0,6,14.0,1.0,0.5805,0.441
183,CSE,EECE437,EECE,systems_control,major_elective,C+,2.3,2,400,1,2,3.0,0,0.0,2.553,2.5,3.3,2.5,2.553,0,0,19.0,7,14.0,1.0,0.5805,0.379
183,CSE,EECE490,EECE,lab_project,core,B-,2.7,2,400,1,2,3.0,0,0.010526,2.518,2.475,3.3,2.475,2.0,1,0,22.0,8,14.0,1.0,0.581,0.406
183,CSE,AROL217,AROL,computing,general_elective,A+,4.3,2,200,0,0,3.0,0,0.0,2.54,2.525,2.54,2.54,2.725,0,0,25.0,9,14.0,1.0,0.3985,0.599
183,CSE,CMPS211,CMPS,computing,support,B,3.0,2,200,0,0,3.0,0,0.0,2.729,2.65,2.729,2.729,3.04,0,0,28.0,10,14.0,1.0,0.3985,0.599
184,CCE,EECE230,EECE,computing,core,B,3.0,1,200,0,0,3.0,0,0.021053,2.504,2.504,2.504,2.504,2.504,0,0,0.0,0,14.0,1.0,0.3996,0.928
184,CCE,EECE330,EECE,computing,core,B+,3.3,1,300,1,1,3.0,0,0.084211,3.0,3.0,3.0,3.0,3.0,0,0,3.0,1,14.0,1.0,0.5027,0.928
184,CCE,EECE332,EECE,computing,core,B,3.0,1,300,1,2,3.0,0,0.0,3.15,3.15,3.3,3.15,3.15,0,0,6.0,2,14.0,1.0,0.5125,0.928
184,CCE,EECE432,EECE,circuits,core,B,3.0,1,400,1,2,3.0,0,0.0,3.1,3.1,3.3,3.1,3.1,0,0,9.0,3,14.0,1.0,0.5805,0.756
184,CCE,EECE437,EECE,systems_control,major_elective,C+,2.3,1,400,1,2,3.0,0,0.0,3.075,3.075,3.3,3.075,3.075,0,0,12.0,4,14.0,1.0,0.5805,0.593
184,CCE,EECE476,EECE,systems_control,major_elective,C-,1.7,2,400,1,2,3.0,0,0.0,2.92,2.92,2.92,2.92,2.3,0,0,15.0,5,15.0,0.0,0.5805,0.593
184,CCE,EECE490,EECE,lab_project,core,B,3.0,2,400,1,2,3.0,0,0.010526,2.717,2.717,3.3,2.717,2.717,0,0,18.0,6,15.0,1.0,0.581,0.578
184,CCE,CMPS211,CMPS,computing,support,A,4.0,2,200,0,0,3.0,0,0.0,2.757,2.757,2.757,2.757,3.1,0,0,21.0,7,15.0,1.0,0.3985,0.928
184,CCE,MATH201,MATH,math,support,B-,2.7,2,200,0,0,3.0,0,0.021053,2.912,2.913,2.912,2.912,2.912,0,0,24.0,8,15.0,1.0,0.3996,0.572
184,CCE,MATH211,MATH,math,support,C+,2.3,2,200,0,0,3.0,0,0.010526,2.889,2.875,2.889,2.7,2.7,0,0,27.0,9,15.0,1.0,0.399,0.572
184,CCE,MATH202,MATH,math,support,C+,2.3,3,200,1,1,3.0,0,0.052632,2.83,2.75,2.7,2.5,2.5,0,0,30.0,10,13.0,1.0,0.4331,0.572
184,CCE,MATH251,MATH,math,support,A-,3.7,3,200,1,2,3.0,0,0.0,2.782,2.663,2.3,2.433,2.433,0,0,33.0,11,13.0,1.0,0.4445,0.572
184,CCE,CHEM201,CHEM,chem_bio,support,B+,3.3,3,200,0,0,3.0,0,0.010526,2.858,2.75,2.858,2.858,2.858,0,0,36.0,12,13.0,1.0,0.399,0.744
184,CCE,PHYS210,PHYS,physics,support,B,3.0,3,200,0,0,3.0,0,0.010526,2.892,2.875,2.892,2.892,2.892,0,0,39.0,13,13.0,1.0,0.399,0.736
184,CCE,INDE301,INDE,humanities_business,support,B-,2.7,4,300,0,0,3.0,0,0.0,2.9,3.038,2.9,2.9,2.9,0,0,42.0,14,15.0,1.0,0.4665,0.476
184,CCE,INDE410,INDE,humanities_business,support,C,2.0,4,400,0,0,3.0,0,0.0,2.887,3.0,2.887,2.7,2.7,0,0,45.0,15,15.0,1.0,0.5345,0.476
184,CCE,AROL214,AROL,humanities_business,general_elective,B+,3.3,4,200,0,0,3.0,0,0.0,2.831,2.75,2.831,2.831,2.35,0,0,48.0,16,15.0,1.0,0.3985,0.476
184,CCE,AROL224,AROL,humanities_business,general_elective,A-,3.7,4,200,0,0,3.0,0,0.0,2.859,2.825,2.859,3.3,2.667,0,0,51.0,17,15.0,1.0,0.3985,0.476
184,CCE,AROL240,AROL,humanities_business,general_elective,B-,2.7,4,200,0,0,3.0,0,0.0,2.906,3.0,2.906,3.5,2.925,0,0,54.0,18,15.0,1.0,0.3985,0.476
184,CCE,CHLA211,CHLA,humanities_business,general_elective,A,4.0,5,200,0,0,3.0,0,0.0,2.895,3.05,2.895,2.895,2.88,0,0,57.0,19,15.0,1.0,0.3985,0.476
184,CCE,CHLA212,CHLA,humanities_business,general_elective,B,3.0,5,200,0,0,3.0,0,0.0,2.95,3.087,2.95,4.0,3.067,0,0,60.0,20,15.0,1.0,0.3985,0.476
184,CCE,CHLA214,CHLA,humanities_business,general_elective,A-,3.7,5,200,0,0,3.0,0,0.0,2.952,3.05,2.952,3.5,3.057,0,0,63.0,21,15.0,1.0,0.3985,0.476
184,CCE,CHLA261,CHLA,humanities_business,general_elective,B,3.0,5,200,0,0,3.0,0,0.0,2.986,3.138,2.986,3.567,3.138,0,0,66.0,22,15.0,1.0,0.3985,0.476
184,CCE,ECON212,ECON,humanities_business,general_elective,B,3.0,5,200,0,0,3.0,0,0.0,2.987,3.175,2.987,2.987,3.122,0,0,69.0,23,15.0,1.0,0.3985,0.476
185,ECE,EECE210,EECE,circuits,core,A-,3.7,1,200,0,0,3.0,0,0.052632,3.158,3.158,3.158,3.158,3.158,0,0,0.0,0,13.0,1.0,0.4011,0.953
185,ECE,EECE230,EECE,computing,core,B-,2.7,1,200,0,0,3.0,0,0.021053,3.7,3.7,3.7,3.7,3.7,0,0,3.0,1,13.0,1.0,0.3996,0.508
185,ECE,EECE290,EECE,circuits,core,A+,4.3,1,200,0,0,3.0,0,0.010526,3.2,3.2,3.2,3.2,3.7,0,1,6.0,2,13.0,1.0,0.399,0.953
185,ECE,EECE211,EECE,lab_project,core,B-,2.7,1,200,1,1,1.0,1,0.0,3.567,3.567,3.7,3.567,3.567,0,0,9.0,3,13.0,1.0,0.4755,0.795
185,ECE,EECE320,EECE,systems_control,core,A+,4.3,1,300,1,1,3.0,0,0.042105,3.48,3.35,4.3,3.35,3.48,0,0,10.0,4,13.0,1.0,0.5006,0.9
185,ECE,EECE330,EECE,computing,core,B+,3.3,2,300,1,1,3.0,0,0.084211,3.669,3.54,2.7,3.54,2.7,0,0,13.0,5,16.0,1.0,0.5027,0.508
185,ECE,EECE321,EECE,computing,core,B-,2.7,2,300,1,2,3.0,0,0.031579,3.6,3.5,4.3,3.5,3.0,0,0,16.0,6,16.0,1.0,0.5141,0.508
185,ECE,EECE332,EECE,computing,core,B,3.0,2,300,1,2,3.0,0,0.0,3.458,3.386,3.3,3.386,2.9,0,0,19.0,7,16.0,1.0,0.5125,0.508
185,ECE,EECE334,EECE,computing,core,B,3.0,2,300,1,2,3.0,0,0.010526,3.395,3.338,4.3,3.338,2.925,0,0,22.0,8,16.0,1.0,0.513,0.508
185,ECE,EECE351,EECE,systems_control,core,A-,3.7,2,300,2,2,3.0,0,0.010526,3.348,3.25,3.8,3.3,4.3,0,1,25.0,9,16.0,1.0,0.531,0.9
185,ECE,EECE321L,EECE,lab_project,core,B+,3.3,2,300,1,3,1.0,1,0.0,3.386,3.375,2.7,3.34,2.7,0,0,28.0,10,16.0,1.0,0.5715,0.795
185,ECE,EECE471,EECE,circuits,major_elective,A-,3.7,3,400,1,1,3.0,0,0.010526,3.383,3.25,3.7,3.336,4.0,0,1,29.0,11,17.0,1.0,0.567,0.953
185,ECE,EECE432,EECE,circuits,core,A-,3.7,3,400,1,2,3.0,0,0.0,3.413,3.375,3.3,3.367,3.9,0,1,32.0,12,17.0,1.0,0.5805,0.953
185,ECE,EECE490,EECE,lab_project,core,B,3.0,3,400,1,2,3.0,0,0.010526,3.437,3.3,3.3,3.392,3.0,0,0,35.0,13,17.0,1.0,0.581,0.795
185,ECE,EECE412,EECE,computing,major_elective,A-,3.7,3,400,1,3,3.0,0,0.0,3.403,3.263,3.0,3.364,2.94,0,0,38.0,14,17.0,1.0,0.5945,0.508
185,ECE,EECE420,EECE,computing,major_elective,B,3.0,3,400,1,3,3.0,1,0.0,3.424,3.388,2.7,3.387,3.067,0,0,41.0,15,17.0,1.0,0.6945,0.508
185,ECE,EECE439,EECE,circuits,major_elective,B+,3.3,3,400,1,3,3.0,0,0.0,3.395,3.388,3.7,3.363,3.85,0,1,44.0,16,17.0,1.0,0.5945,0.953
185,ECE,EECE462,EECE,systems_control,major_elective,A-,3.7,4,400,1,3,3.0,1,0.0,3.389,3.425,2.7,3.359,4.0,0,1,47.0,17,13.0,1.0,0.6945,0.9
185,ECE,EECE500,EECE,circuits,core,A-,3.7,4,500,1,2,1.0,1,0.010526,3.408,3.425,3.3,3.378,3.74,0,1,50.0,18,13.0,1.0,0.694,0.953
185,ECE,MATH201,MATH,math,support,A,4.0,4,200,0,0,3.0,0,0.021053,3.414,3.475,3.414,3.414,3.414,0,0,51.0,19,13.0,1.0,0.3996,0.98
185,ECE,MATH211,MATH,math,support,A,4.0,4,200,0,0,3.0,0,0.010526,3.446,3.513,3.446,4.0,4.0,0,1,54.0,20,13.0,1.0,0.399,0.98
185,ECE,MATH218,MATH,math,support,A+,4.3,4,200,0,0,3.0,0,0.0,3.475,3.55,3.475,4.0,4.0,0,1,57.0,21,13.0,1.0,0.3985,0.98
186,CCE,EECE290,EECE,circuits,core,B-,2.7,1,200,0,0,3.0,0,0.010526,3.18,3.18,3.18,3.18,3.18,0,0,0.0,0,16.0,1.0,0.399,0.393
186,CCE,EECE476,EECE,systems_control,major_elective,C-,1.7,1,400,1,2,3.0,0,0.0,2.7,2.7,2.7,2.7,2.7,0,0,3.0,1,16.0,0.0,0.5805,0.646
186,CCE,EECE412,EECE,computing,major_elective,C+,2.3,1,400,1,3,3.0,0,0.0,2.2,2.2,2.2,2.2,2.2,0,0,6.0,2,16.0,0.0,0.5945,0.592
186,CCE,FEAA200,FEAA,humanities_business,support,B,3.0,1,200,0,0,3.0,0,0.0,2.233,2.233,2.233,2.233,2.233,0,0,9.0,3,16.0,1.0,0.3985,0.61
186,CCE,PHYS210,PHYS,physics,support,B-,2.7,1,200,0,0,3.0,0,0.010526,2.425,2.425,2.425,2.425,2.425,0,0,12.0,4,16.0,1.0,0.399,0.498
186,CCE,INDE301,INDE,humanities_business,support,B+,3.3,2,300,0,0,3.0,0,0.0,2.48,2.48,2.48,2.48,3.0,0,0,15.0,5,13.0,1.0,0.4665,0.61
186,CCE,INDE410,INDE,humanities_business,support,B-,2.7,2,400,0,0,3.0,0,0.0,2.617,2.617,2.617,3.3,3.15,0,0,18.0,6,13.0,1.0,0.5345,0.61
186,CCE,AHIS203,AHIS,humanities_business,general_elective,B+,3.3,2,200,0,0,3.0,0,0.0,2.629,2.629,2.629,2.629,3.0,0,0,21.0,7,13.0,1.0,0.3985,0.61
186,CCE,AHIS210,AHIS,humanities_business,general_elective,B-,2.7,2,200,0,0,3.0,0,0.0,2.712,2.712,2.712,3.3,3.075,0,0,24.0,8,13.0,1.0,0.3985,0.61
186,CCE,AROL201,AROL,humanities_business,general_elective,C+,2.3,3,200,0,0,3.0,0,0.0,2.711,2.712,2.711,2.711,3.0,0,0,27.0,9,15.0,1.0,0.3985,0.61
186,CCE,AROL213,AROL,humanities_business,general_elective,B+,3.3,3,200,0,0,3.0,0,0.0,2.67,2.788,2.67,2.3,2.883,0,0,30.0,10,15.0,1.0,0.3985,0.61
186,CCE,AROL214,AROL,humanities_business,general_elective,B,3.0,3,200,0,0,3.0,0,0.0,2.727,2.912,2.727,2.8,2.943,0,0,33.0,11,15.0,1.0,0.3985,0.61
186,CCE,CHLA211,CHLA,humanities_business,general_elective,B-,2.7,3,200,0,0,3.0,0,0.0,2.75,2.913,2.75,2.75,2.95,0,0,36.0,12,15.0,1.0,0.3985,0.61
186,CCE,CHLA261,CHLA,humanities_business,general_elective,B-,2.7,3,200,0,0,3.0,0,0.0,2.746,2.913,2.746,2.7,2.922,0,0,39.0,13,15.0,1.0,0.3985,0.61
186,CCE,CHLA262,CHLA,humanities_business,general_elective,B+,3.3,4,200,0,0,3.0,0,0.0,2.743,2.837,2.743,2.7,2.9,0,0,42.0,14,17.0,1.0,0.3985,0.61
186,CCE,ENGL203,ENGL,humanities_business,general_elective,C+,2.3,4,200,0,0,3.0,0,0.010526,2.78,2.912,2.78,2.78,2.936,0,0,45.0,15,17.0,1.0,0.399,0.61
186,CCE,PSPA201,PSPA,humanities_business,general_elective,B+,3.3,4,200,0,0,3.0,0,0.0,2.75,2.788,2.75,2.75,2.883,0,0,48.0,16,17.0,1.0,0.3985,0.61
187,CCE,EECE210,EECE,circuits,core,B-,2.7,1,200,0,0,3.0,0,0.052632,2.861,2.861,2.861,2.861,2.861,0,0,0.0,0,17.0,1.0,0.4011,0.296
187,CCE,EECE290,EECE,circuits,core,D+,1.3,1,200,0,0,3.0,0,0.010526,2.7,2.7,2.7,2.7,2.7,0,0,3.0,1,17.0,1.0,0.399,0.296
187,CCE,EECE320,EECE,systems_control,core,B,3.0,1,300,1,1,3.0,0,0.042105,2.0,2.0,1.3,2.0,2.0,0,0,6.0,2,17.0,1.0,0.5006,0.391
187,CCE,EECE321,EECE,computing,core,C+,2.3,1,300,1,2,3.0,0,0.031579,2.333,2.333,3.0,2.333,2.333,0,0,9.0,3,17.0,1.0,0.5141,0.755
187,CCE,EECE321L,EECE,lab_project,core,A-,3.7,1,300,1,3,1.0,1,0.0,2.325,2.325,2.3,2.325,2.325,0,0,12.0,4,17.0,1.0,0.5715,0.804
187,CCE,EECE471,EECE,circuits,major_elective,B,3.0,1,400,1,1,3.0,0,0.010526,2.431,2.6,2.7,2.6,2.0,1,0,13.0,5,17.0,1.0,0.567,0.296
187,CCE,EECE476,EECE,systems_control,major_elective,C,2.0,2,400,1,2,3.0,0,0.0,2.538,2.667,3.0,2.667,3.0,0,0,16.0,6,12.0,1.0,0.5805,0.391
187,CCE,ARAB201,ARAB,communication,general_elective,A-,3.7,2,200,0,0,3.0,0,0.0,2.453,2.571,2.453,2.453,2.453,0,0,19.0,7,12.0,1.0,0.3985,0.752
187,CCE,AROL217,AROL,computing,general_elective,B,3.0,2,200,0,0,3.0,0,0.0,2.623,2.713,2.623,2.623,2.3,0,0,22.0,8,12.0,1.0,0.3985,0.755
187,CCE,CMPS211,CMPS,computing,support,B,3.0,2,200,0,0,3.0,0,0.0,2.668,2.75,2.668,2.668,2.65,0,0,25.0,9,12.0,1.0,0.3985,0.755
187,CCE,MATH218,MATH,math,support,B,3.0,3,200,0,0,3.0,0,0.0,2.704,2.962,2.704,2.704,2.704,0,0,28.0,10,13.0,1.0,0.3985,0.726
187,CCE,CHEM201,CHEM,chem_bio,support,B+,3.3,3,200,0,0,3.0,0,0.010526,2.732,2.962,2.732,2.732,2.732,0,0,31.0,11,13.0,1.0,0.399,0.738
187,CCE,PHYS210,PHYS,physics,support,B+,3.3,3,200,0,0,3.0,0,0.010526,2.782,3.088,2.782,2.782,2.782,0,0,34.0,12,13.0,1.0,0.399,0.638
187,CCE,PHYS210L,PHYS,physics,support,B-,2.7,3,200,0,0,1.0,1,0.0,2.824,3.037,2.824,3.3,3.3,0,1,37.0,13,13.0,1.0,0.4435,0.638
187,CCE,CHEM203,CHEM,chem_bio,support,B+,3.3,3,200,1,1,1.0,1,0.0,2.821,3.0,3.3,3.3,3.3,0,1,38.0,14,13.0,1.0,0.4755,0.738
187,CCE,INDE301,INDE,humanities_business,support,B+,3.3,3,300,0,0,3.0,0,0.0,2.833,3.162,2.833,2.833,2.833,0,0,39.0,15,13.0,1.0,0.4665,0.72
187,CCE,INDE410,INDE,humanities_business,support,C+,2.3,4,400,0,0,3.0,0,0.0,2.867,3.112,2.867,3.3,3.3,0,1,42.0,16,12.0,1.0,0.5345,0.72
187,CCE,AROL201,AROL,humanities_business,general_elective,B+,3.3,4,200,0,0,3.0,0,0.0,2.829,3.025,2.829,3.0,2.8,0,0,45.0,17,12.0,1.0,0.3985,0.72
187,CCE,AROL210,AROL,humanities_business,general_elective,A+,4.3,4,200,0,0,3.0,0,0.0,2.858,3.062,2.858,3.15,2.967,0,0,48.0,18,12.0,1.0,0.3985,0.72
187,CCE,AROL211,AROL,humanities_business,general_elective,B+,3.3,4,200,0,0,3.0,0,0.0,2.943,3.225,2.943,3.533,3.3,0,1,51.0,19,12.0,1.0,0.3985,0.72
188,CCE,EECE210,EECE,circuits,core,C+,2.3,1,200,0,0,3.0,0,0.052632,3.173,3.173,3.173,3.173,3.173,0,0,0.0,0,15.0,1.0,0.4011,0.546
188,CCE,EECE230,EECE,computing,core,C+,2.3,1,200,0,0,3.0,0,0.021053,2.3,2.3,2.3,2.3,2.3,0,0,3.0,1,15.0,1.0,0.3996,0.521
188,CCE,EECE290,EECE,circuits,core,C-,1.7,1,200,0,0,3.0,0,0.010526,2.3,2.3,2.3,2.3,2.3,0,0,6.0,2,15.0,1.0,0.399,0.546
188,CCE,EECE211,EECE,lab_project,core,C+,2.3,1,200,1,1,1.0,1,0.0,2.1,2.1,2.3,2.1,2.1,0,0,9.0,3,15.0,1.0,0.4755,0.652
188,CCE,EECE320,EECE,systems_control,core,C+,2.3,1,300,1,1,3.0,0,0.042105,2.12,2.15,1.7,2.15,2.12,0,0,10.0,4,15.0,1.0,0.5006,0.419
188,CCE,EECE330,EECE,computing,core,C-,1.7,1,300,1,1,3.0,0,0.084211,2.162,2.18,2.3,2.18,2.3,0,0,13.0,5,15.0,1.0,0.5027,0.521
188,CCE,EECE321,EECE,computing,core,C,2.0,2,300,1,2,3.0,0,0.031579,2.075,2.1,2.3,2.1,2.0,1,0,16.0,6,12.0,1.0,0.5141,0.521
188,CCE,EECE332,EECE,computing,core,C-,1.7,2,300,1,2,3.0,0,0.0,2.063,2.086,1.7,2.086,2.0,1,0,19.0,7,12.0,1.0,0.5125,0.521
188,CCE,EECE334,EECE,computing,core,C+,2.3,2,300,1,2,3.0,0,0.010526,2.014,2.038,2.3,2.038,1.925,1,0,22.0,8,12.0,1.0,0.513,0.521
188,CCE,EECE350,EECE,computing,core,C-,1.7,2,300,2,2,3.0,0,0.031579,2.048,2.038,2.0,2.067,2.0,1,0,25.0,9,12.0,1.0,0.5321,0.521
189,CCE,EECE210,EECE,circuits,core,B+,3.3,1,200,0,0,3.0,0,0.052632,2.56,2.56,2.56,2.56,2.56,0,0,0.0,0,17.0,1.0,0.4011,0.944
189,CCE,EECE230,EECE,computing,core,B-,2.7,1,200,0,0,3.0,0,0.021053,3.3,3.3,3.3,3.3,3.3,0,0,3.0,1,17.0,1.0,0.3996,0.708
189,CCE,EECE290,EECE,circuits,core,A-,3.7,1,200,0,0,3.0,0,0.010526,3.0,3.0,3.0,3.0,3.3,0,1,6.0,2,17.0,1.0,0.399,0.944
189,CCE,EECE320,EECE,systems_control,core,B,3.0,1,300,1,1,3.0,0,0.042105,3.233,3.233,3.7,3.233,3.233,0,0,9.0,3,17.0,1.0,0.5006,0.905
189,CCE,EECE330,EECE,computing,core,B+,3.3,1,300,1,1,3.0,0,0.084211,3.175,3.175,2.7,3.175,2.7,0,0,12.0,4,17.0,1.0,0.5027,0.708
189,CCE,EECE331,EECE,computing,core,B,3.0,1,300,1,1,3.0,0,0.010526,3.2,3.2,2.7,3.2,3.0,0,0,15.0,5,17.0,1.0,0.499,0.708
189,CCE,EECE332,EECE,computing,core,B+,3.3,2,300,1,2,3.0,0,0.0,3.167,3.167,3.3,3.167,3.0,0,0,18.0,6,13.0,1.0,0.5125,0.708
189,CCE,EECE334,EECE,computing,core,A-,3.7,2,300,1,2,3.0,0,0.010526,3.186,3.186,3.0,3.186,3.075,0,0,21.0,7,13.0,1.0,0.513,0.708
189,CCE,EECE350,EECE,computing,core,B-,2.7,2,300,2,2,3.0,0,0.031579,3.25,3.25,3.15,3.25,3.2,0,0,24.0,8,13.0,1.0,0.5321,0.708
189,CCE,EECE351,EECE,systems_control,core,A-,3.7,2,300,2,2,3.0,0,0.010526,3.189,3.175,3.15,3.189,3.0,0,0,27.0,9,13.0,1.0,0.531,0.905
189,CCE,EECE471,EECE,circuits,major_elective,B+,3.3,3,400,1,1,3.0,0,0.010526,3.24,3.3,3.3,3.24,3.5,0,1,30.0,10,15.0,1.0,0.567,0.944
189,CCE,EECE430,EECE,computing,core,B+,3.3,3,400,1,2,3.0,0,0.0,3.245,3.25,3.0,3.245,3.117,0,0,33.0,11,15.0,1.0,0.5805,0.708
